objid,ra,dec,u,g,r,i,z,class
1237661950785421418,170.958105814862,12.867679342051,18.15994,17.45342,16.73956,16.23656,16.00666,QSO
1237660343925997873,121.499765773686,26.1006648903465,16.67445,16.52844,16.35395,15.86493,15.90689,QSO
1237660343935762556,143.13555180538,39.1505680852406,19.47397,18.3128,17.67758,17.29651,17.08849,QSO
1237661950804033669,214.389670716715,11.7436060446901,18.26658,16.84729,16.17605,15.81071,15.542,QSO
1237660344460640660,116.987698211107,23.0048593470865,18.4666,17.38898,16.69361,16.26545,16.04663,QSO
1237660344474534054,147.841819745039,41.5677519488534,18.59431,17.92804,17.38131,16.95332,16.76128,QSO
1237661951330484278,190.06823103408,13.5935056936343,19.53717,18.68394,18.00333,17.60401,17.46292,QSO
1237660345011798150,148.577047028691,42.4314212355492,18.02738,16.37903,15.62374,15.19937,14.9415,QSO
1237660412650586420,139.474541881591,7.30945596458061,18.61312,17.59736,16.89564,16.4148,16.1809,QSO
1237660413181689987,126.217282871429,5.90519689592501,18.33335,17.83912,17.24871,16.70764,16.54181,QSO
1237660413725376692,141.730254591763,8.38033886475961,18.73306,17.9417,17.06571,16.52546,16.27828,QSO
1237661958293028932,195.668424623494,51.778936103921,16.51935,14.77388,13.9746,13.58558,13.29376,QSO
1237661966353104935,175.014145967806,41.2509836613451,16.72492,15.92076,15.3418,14.91428,14.67898,QSO
1237661966354808917,180.209116521144,41.5966791524083,18.83372,18.12919,17.4587,17.05649,16.86369,QSO
1237660561358127107,121.409276223931,24.7041248466018,18.39087,17.6138,17.06371,16.62312,16.46101,QSO
1237661966888140956,169.453833161254,41.1505913623359,19.04593,18.51497,17.80341,17.33754,17.21434,QSO
1237661967423766652,165.567761159007,40.897242658677,18.38478,17.21896,16.54717,16.11657,15.87114,QSO
1237660585514827835,144.757579128464,8.80469292448354,18.07414,17.34716,16.58663,16.12863,15.83144,QSO
1237660612898193437,165.88753018087,8.58028145334343,18.96555,18.31635,17.79721,17.43724,17.2402,QSO
1237661967428419615,179.719153175296,42.5703404939045,16.09443,14.53197,13.82122,13.39396,13.08629,QSO
1237661967428943929,181.340165209557,42.5211709624232,18.58889,17.95339,17.4372,17.09091,16.93399,QSO
1237661967430844549,187.271395982952,42.5749306061193,18.75888,18.37629,17.89174,17.4279,17.40665,QSO
1237661967963848801,175.192305897489,42.7111094112262,19.56255,18.60137,17.91578,17.34487,17.18492,QSO
1237661967971385403,198.714691498086,42.3053675894899,17.13242,16.58944,16.09607,15.67403,15.49828,QSO
1237661968500195427,173.604037967504,42.8974105315105,19.35429,17.98505,17.01551,16.5176,16.2305,QSO
1237660613975867561,175.060658755673,9.81410282491209,17.24934,16.21888,15.45846,15.01255,14.74145,QSO
1237661970648662019,184.878618819178,6.72623737491416,16.66524,16.21114,15.91489,15.47227,15.38416,QSO
1237661970648924175,185.488401706675,6.69728994633247,17.97472,17.25307,16.57357,16.13229,15.89051,QSO
1237660613977309226,178.388432387945,9.9023341224216,17.84357,16.90898,16.35877,15.97309,15.76804,QSO
1237661971181535420,175.815756510379,7.11073524295591,19.42478,18.00545,17.11655,16.66791,16.34054,QSO
1237660614511886393,172.96270338248,10.1543151559536,19.34005,18.78097,18.03392,17.5558,17.30321,QSO
1237660614514245640,178.421529788664,10.2983487120647,16.60687,16.38227,16.19908,15.9549,16.03644,QSO
1237661971185860714,185.645639774206,7.15384137940641,19.17577,18.91413,18.51322,18.07437,18.06036,QSO
1237661971187499037,189.463891079996,7.21553474200099,18.63409,18.30051,17.8757,17.40145,17.37132,QSO
1237660615046070306,166.707505530063,10.2940096172753,17.77168,17.40416,16.85791,16.42366,16.25222,QSO
1237661971715719267,169.546356497992,7.38200420612328,19.03104,17.52583,16.56656,16.10422,15.83872,QSO
1237660615049347102,174.408531910742,10.6583791957367,16.72087,16.60923,16.47871,16.22019,16.26918,QSO
1237660615049609277,175.042193215612,10.4911481711453,17.11986,16.91448,16.69289,16.1678,16.36269,QSO
1237660615587790865,177.983628543092,11.1179883665052,18.09232,18.07327,17.84141,17.31231,17.50643,QSO
1237660634382860331,151.677420191355,41.3672082172214,17.60404,16.95574,16.40872,15.92412,15.88113,QSO
1237661972259537090,185.488176601844,8.08754116353524,18.89111,17.01107,16.10006,15.61275,15.34859,QSO
1237660634915930160,141.378838923555,37.8214335770424,18.4075,18.06105,17.62134,17.14867,17.13342,QSO
1237660634920452148,153.543585153647,42.3965173074416,16.79991,16.57557,16.3691,15.94132,15.9397,QSO
1237661972791623774,174.469295882064,8.40022304275812,18.26129,17.62588,17.05002,16.64404,16.45637,QSO
1237660636531064944,152.798304066247,43.5332430495036,18.79347,18.20807,17.55331,17.08914,16.91423,QSO
1237661972797390953,187.82851022697,8.38760982595371,18.45486,17.70465,17.07032,16.67077,16.44644,QSO
1237660636533751827,160.904385357253,45.6062511384061,17.90664,17.4229,16.92987,16.51398,16.35508,QSO
1237660636537094150,171.619674437069,47.4149570680565,18.42786,17.16819,16.51388,16.13088,15.84526,QSO
1237660636537290858,172.317923484537,47.5208772117942,19.01894,18.2226,17.46843,17.03631,16.87434,QSO
1237660637065445582,145.689399742111,41.4452700386441,19.06357,18.0931,17.4635,16.98863,16.85011,QSO
1237660637067542562,151.42440431062,43.5445647544408,16.39096,16.3847,16.37569,16.17748,16.27553,QSO
1237660669809197425,135.079050670542,7.83735343417329,18.76,17.39356,16.62733,16.16678,15.88945,QSO
1237661974400598097,187.111704489282,6.64052342729623,18.38573,18.3154,18.03504,17.64576,17.63428,QSO
1237660669809656001,136.130058926998,7.89190093056602,18.60179,18.06993,17.63699,17.22717,17.06324,QSO
1237660669814177814,146.372370423336,9.60289180460873,16.44346,15.18579,14.48796,14.19645,13.95677,QSO
1237660669819093110,157.745851162631,10.7883507775753,18.89337,18.20735,17.46073,16.99168,16.85076,QSO
1237661975474864269,188.208572349222,7.44730313240763,19.29343,18.95458,18.55403,18.25712,18.25819,QSO
1237660670347706621,138.704398976139,8.88920177923048,19.25469,18.8262,18.38568,18.02399,17.91344,QSO
1237661976012455988,189.975688687818,7.69829554045247,17.85777,17.38086,16.85962,16.28611,16.24759,QSO
1237661976547098820,184.856850856428,8.13242553621936,18.79743,18.28829,17.94934,17.43042,17.43397,QSO
1237661977084887121,186.936949027508,8.69734062300291,17.00867,16.57463,16.25185,15.81312,15.74094,QSO
1237661416596897804,193.109804387895,56.5721335665257,17.93963,17.90085,17.62806,17.90712,17.14296,QSO
1237658800423108693,168.727064187175,52.6923751709434,19.20454,18.9765,18.79929,18.80961,18.4202,QSO
1237661418210000919,203.656171536337,56.5299700451893,18.38546,18.38047,18.33883,18.37286,17.82776,QSO
1237661418742087730,183.580122142484,58.542396191615,19.06579,18.82495,18.67239,18.64179,18.10928,QSO
1237661418745036910,196.354087793619,57.8991950769381,19.01835,18.55343,17.82061,17.50129,17.10522,QSO
1237661418751590447,221.271154325427,52.728329059842,18.58509,18.51293,18.08524,17.89342,17.44474,QSO
1237658801504649406,198.726021424584,53.9119469540451,19.36428,19.36863,18.93593,18.71543,18.07225,QSO
1237658802036474008,178.889745378554,54.9676734227961,19.28649,19.16471,18.72459,18.47905,18.07948,QSO
1237658802041913407,200.450261715744,54.1362445474122,18.26007,18.25862,18.24965,18.21194,17.64234,QSO
1237661433779912865,211.972787353124,43.5869592013091,19.57134,19.24951,18.8507,18.75471,18.26133,QSO
1237658803105169523,159.330624073002,53.1244715841289,19.47144,19.38618,18.62166,18.24067,17.71424,QSO
1237658803110019185,178.039953069782,55.8166598713851,19.55923,19.36835,18.89389,18.64512,18.07791,QSO
1237658916382834713,186.461875516481,54.1453084910008,19.16747,18.90997,18.54248,18.48594,17.95912,QSO
1237658916921016462,191.70166051896,54.1922053536834,19.26705,18.60386,18.17935,18.06424,17.58273,QSO
1237658917456838791,187.550744115924,54.7888428033496,19.54903,19.3114,18.83925,18.58636,18.23902,QSO
1237658917992792084,183.82170051611,55.2098699597789,17.76325,17.77261,17.43575,17.29404,16.72026,QSO
1237661463309779110,250.848317905411,22.7689979541498,18.43746,18.16142,18.0151,18.01547,17.62061,QSO
1237658919070728201,200.653101610451,55.1044181007664,18.75962,18.58824,18.36773,18.42655,17.76791,QSO
1237659119326658711,226.388291882006,46.6873955833237,19.26695,18.90522,18.23301,17.91143,17.49081,QSO
1237661465449005070,235.046604233923,36.0257155754927,18.82879,18.81602,18.68576,18.7336,18.02643,QSO
1237661465455427892,248.539706781172,26.872021920924,19.27406,19.12822,18.83687,18.69392,18.13393,QSO
1237659120403480581,234.948416932124,43.2282228046932,18.73608,18.7046,18.59476,18.49027,17.9469,QSO
1237661811201409120,185.743324775476,11.3074284761666,19.2011,18.9929,18.71919,18.75111,18.23036,QSO
1237661812809072660,178.776840783535,12.4478937715856,18.18316,18.12079,17.98556,17.95672,17.46866,QSO
1237659131674689592,225.143569556045,46.8761383178461,18.70939,18.55303,18.43049,18.42816,17.93213,QSO
1237659132213067875,229.528099390671,45.3261622973449,19.48287,19.06284,18.66785,18.53077,18.23279,QSO
1237659132744826936,214.440808515005,51.499936875935,18.96712,18.57992,18.41759,18.40164,18.00266,QSO
1237661813879144531,170.08173877462,13.0555791632477,19.38724,18.79472,18.16692,18.03135,17.51983,QSO
1237661816029446251,206.623039253318,10.8740666929597,18.29227,18.04637,17.57148,17.39568,16.95477,QSO
1237661816559566972,190.929611913989,12.199696758747,18.30674,18.36175,18.32761,18.49914,17.68664,QSO
1237661816566055051,206.017887931968,11.4236761071784,19.44638,18.95348,18.58019,18.52303,17.94043,QSO
1237661817637109868,199.820069438072,12.5393214648351,19.38091,18.60727,17.83956,17.52882,17.1463,QSO
1237661817639338012,204.969953866411,12.3046485195657,18.56257,18.32405,17.73243,17.4911,17.04162,QSO
1237661849845366790,145.418192153511,36.5956540739336,19.17654,18.97921,18.64809,18.50472,17.97422,QSO
1237661849851396205,162.050935313402,41.6467896449087,19.57474,19.26923,18.91421,18.82781,18.36659,QSO
1237661849853624360,168.775057764611,42.8302433678898,17.33147,17.29212,17.22544,17.38205,16.80242,QSO
1237661849855852723,175.571159716508,43.7526702782397,19.20363,19.02068,18.67411,18.48857,18.1092,QSO
1237659133284843796,224.85641271236,48.5460551800943,19.54332,19.05567,18.15905,17.74243,17.35888,QSO
1237659133285236787,225.853294049624,47.9749222778635,18.60457,18.0783,17.5864,17.26395,16.9578,QSO
1237661850383351890,148.261031913358,38.0292455924559,17.39731,17.38403,17.37074,17.42996,16.99495,QSO
1237659144558805042,213.076932647089,55.947075840347,18.48183,18.40928,18.16145,18.06097,17.52978,QSO
1237661850389905478,166.745282793068,43.0218364811694,18.94472,18.66897,18.28068,18.10788,17.80077,QSO
1237661850390888550,169.787005342202,43.5322858515671,19.06671,18.58607,17.98836,17.70936,17.30116,QSO
1237659144558936068,213.553284645263,55.8271898760035,18.79412,18.67318,18.38066,18.24827,17.7338,QSO
1237659145631367270,209.095618048642,57.6974819851648,19.18609,19.22634,18.909,18.77208,18.19561,QSO
1237659148310413434,216.999654773876,54.5429303847714,19.12461,18.7491,17.98859,17.62919,17.227,QSO
1237661850919305280,145.609893685651,37.5664981801952,18.94751,18.7638,18.52933,18.53657,18.06229,QSO
1237659148850233357,226.841928971996,51.3310249268839,18.60294,18.41296,17.9355,17.66366,17.30828,QSO
1237661850925924435,164.133387649962,43.0155374679624,18.9326,18.92227,18.78712,18.74767,18.32831,QSO
1237661850929791130,176.230203216466,44.4647578074463,19.35184,19.20499,18.9212,18.82824,18.3474,QSO
1237661850930315287,177.750914264164,44.6746160707296,19.01431,19.07666,18.88432,18.67299,18.37552,QSO
1237661850935427117,194.331489454245,44.4931721200386,16.37033,16.30121,16.27851,16.41071,15.82745,QSO
1237659149385990267,223.742647389555,53.1315105391358,19.38672,19.23639,18.74931,18.60351,18.21597,QSO
1237661851458535426,151.559871554815,40.1020088179719,19.11483,18.94303,18.70885,18.56479,18.12862,QSO
1237661851466072106,174.133472693747,44.7378180301116,19.39301,18.86174,18.0756,17.6658,17.29565,QSO
1237659149386973336,226.883594136743,51.8453266346182,19.0817,18.94394,18.57593,18.49644,17.97371,QSO
1237659150997520602,227.911514322587,52.865133137374,19.25189,19.03337,18.70387,18.6934,18.26638,QSO
1237659162269777994,228.896885632621,48.0918328865828,16.53834,16.39238,16.25033,16.41424,15.80697,QSO
1237661851999731745,164.045803200768,43.825126299691,18.90226,18.78169,18.3759,18.18431,17.79392,QSO
1237661852002680849,173.214483427751,45.0799987784527,19.09854,18.98679,18.81027,18.7551,18.25817,QSO
1237661852007202834,187.879184409091,45.7620984720239,19.54437,19.25279,18.54206,18.24457,17.8423,QSO
1237659324413772045,235.111449843019,46.8487267951518,19.16908,18.81839,18.11176,17.83286,17.44208,QSO
1237659324942450710,209.275579870327,57.0716157139487,18.20193,18.24597,18.08969,18.10153,17.5591,QSO
1237659324946579685,224.02842846972,52.7882648317075,19.30196,19.25497,18.70467,18.37706,17.91867,QSO
1237659324947628220,227.356106116146,51.4381164591168,19.57243,19.44167,19.17038,19.15125,18.61524,QSO
1237661852540403964,176.001135558344,45.7353480766545,18.9516,18.70653,18.35461,18.20017,17.74916,QSO
1237661852541911115,180.950339989507,45.9975290867299,17.22486,17.20354,17.19431,17.28894,16.66613,QSO
1237659324949004541,231.202922604925,49.4994634592127,18.78983,18.74787,18.67314,18.63834,18.26194,QSO
1237657611798839308,162.729713352028,55.4564665420717,17.28278,17.14551,17.07632,17.23024,16.62071,QSO
1237661852550758573,209.422261493847,43.6070581939681,19.59019,19.61832,19.38728,19.30507,18.72816,QSO
1237659324949201022,231.625047193412,49.3076089302781,19.52646,19.39522,19.27242,19.23498,18.6135,QSO
1237659324953395286,241.730278691044,42.726921846376,18.6708,18.52328,18.05335,17.88433,17.33072,QSO
1237661871860875448,166.792195610974,42.8216475167755,19.36536,19.20378,18.36942,17.96921,17.56906,QSO
1237659325496754300,254.079135618055,31.5057432525033,18.75906,18.62479,18.51805,18.5035,17.97424,QSO
1237659326016585782,211.517676665379,57.4990735277424,18.07098,18.11421,17.97318,17.98724,17.49814,QSO
1237659326020386850,224.878589498314,53.3879724459807,18.82554,18.61119,18.33647,18.25632,17.74259,QSO
1237661872397287508,165.156318912226,43.0032003587663,17.83658,17.89338,17.79638,17.78819,17.23483,QSO
1237659326566039688,247.255461477117,40.1333098101134,17.93126,17.77294,17.64589,17.76687,17.34494,QSO
1237661872410853400,207.776447174532,42.3257652081226,18.95298,18.86861,18.7651,18.78888,18.52549,QSO
1237661872417931279,227.125848339381,36.2693261000277,19.09368,18.93846,18.51956,18.3244,17.95361,QSO
1237661872939597833,182.17932766198,45.1133481233043,18.63891,18.56219,18.49297,18.48864,17.92293,QSO
1237661872940187816,184.236282633659,45.0373972160289,19.32796,19.0703,18.56097,18.26699,17.8844,QSO
1237659327109857868,259.071779707215,27.5694644111641,18.94462,18.56961,17.91601,17.60127,17.16931,QSO
1237659329238663428,240.043894922305,43.6646581984343,19.16441,19.15837,18.96814,18.81386,18.30334,QSO
1237659330309652587,234.355507924777,48.7244391412619,19.01289,19.01309,18.34664,18.19984,17.60926,QSO
1237659330314502494,245.452226243829,40.8119489967413,18.88029,18.69504,18.39453,18.38409,17.99413,QSO
1237659330850914509,244.870807063757,41.8820959698859,19.33372,19.11002,18.68703,18.47594,18.03518,QSO
1237659330851700984,246.291596236671,40.4729073787943,19.53756,19.14908,18.43742,18.07011,17.7075,QSO
1237662193447338147,168.701866283243,40.2969612627397,18.86625,17.29607,16.53356,16.08411,15.87616,QSO
1237660763769864266,144.262628164553,36.260324542967,18.16599,17.58353,17.00281,16.5538,16.44113,QSO
1237662193451401218,180.698235611854,41.4351015823105,18.33303,18.01031,17.52429,17.15366,17.05137,QSO
1237660764303065287,135.064504164966,32.4809899357219,18.97988,17.74973,17.14178,16.74608,16.58597,QSO
1237662193460248746,207.285405209075,39.2895132071433,19.25538,17.87288,16.97978,16.56914,16.33736,QSO
1237662193984340071,168.836528783061,40.7238277330305,18.37187,17.37158,16.68102,16.22598,15.9408,QSO
1237660764307456029,145.806491350944,37.3914168868592,17.67309,16.02613,15.30812,14.83605,14.51109,QSO
1237660764833644829,121.624193394899,24.3321339812206,17.55962,16.31758,15.69829,15.34471,15.09801,QSO
1237660764836921386,128.269185740424,28.8229016249018,18.60697,18.17165,17.61427,17.20834,16.98681,QSO
1237660765371957571,124.19495617167,26.6454829287216,19.46462,18.93646,18.30578,17.88079,17.7361,QSO
1237660765374251133,128.96814927297,29.9544376973248,17.22701,16.22702,15.72353,15.25437,15.10284,QSO
1237662194533138480,205.159215426714,40.6113151317521,17.1259,16.88077,16.65954,16.28612,16.26294,QSO
1237662194533466252,206.087642362564,40.4121405088472,19.28206,18.83151,18.30001,17.90004,17.87378,QSO
1237662194534318114,208.44139165245,39.8504515469798,17.73071,16.34662,15.59454,15.14055,14.90968,QSO
1237660765375496390,131.642522958645,31.4957791279137,19.18893,17.63592,16.78876,16.32271,16.00325,QSO
1237660765379494008,141.018494571005,36.4218728871486,19.03056,18.67776,18.12892,17.68346,17.57386,QSO
1237660765380739246,144.032544701345,37.7132701713281,19.33438,18.16363,17.21843,16.74253,16.48532,QSO
1237662195062276160,181.609494763508,42.7405793861346,17.12086,16.10069,15.42694,15.02876,14.74224,QSO
1237660765916496041,141.087864583977,36.8938216138994,17.94765,17.00332,16.31914,15.88601,15.66677,QSO
1237662195070599179,206.958234829532,40.7602801440835,18.08592,17.62752,17.07121,16.62146,16.4695,QSO
1237662195071254619,208.881007525158,40.2637193943333,18.14949,17.36845,16.76318,16.2821,16.07255,QSO
1237660773956518034,150.648729436049,40.1041473189503,19.27563,18.24961,17.54445,16.99181,16.91163,QSO
1237662195596787786,174.159912543899,42.7647197287931,18.38957,17.52861,16.91589,16.51244,16.26992,QSO
1237662195607535626,207.206164878657,40.9812716221317,18.41284,17.90246,17.28817,16.89221,16.69802,QSO
1237660936628666507,133.817120764227,57.0246044434349,19.08002,18.61593,17.9322,17.42382,17.24665,QSO
1237662196130906210,165.672757502793,42.114434737928,17.98492,16.71455,16.00835,15.57624,15.30664,QSO
1237662196132479000,170.451176518189,42.7846477417378,17.74579,17.54155,17.20756,16.82364,16.75654,QSO
1237662196132806716,171.548469851263,42.8795789626949,18.51891,17.92718,17.3649,16.9067,16.87578,QSO
1237660958644699569,123.237865624267,26.1880860255398,18.89723,17.16172,16.47387,16.06661,15.82937,QSO
1237662198277341232,213.222047651998,10.2880807285741,17.7256,17.40269,17.12455,16.76765,16.68663,QSO
1237660961862189211,130.009856303816,29.8173982218536,17.51482,15.61791,14.72543,14.25795,14.00046,QSO
1237662198282322159,224.671641965861,8.91394752979738,19.52029,19.438,19.16009,18.58652,18.68435,QSO
1237660962937503800,132.959397509733,32.473032386863,18.99221,17.94989,17.26581,16.74188,16.5608,QSO
1237660962939928583,138.528109223282,35.457915027344,18.16578,17.82564,17.18015,16.70871,16.52288,QSO
1237660962940321851,139.595852094366,35.9107460473534,18.00277,16.94038,16.31311,15.81971,15.5838,QSO
